Date,Open,High,Low,Close,Adj Close,Volume
2001-01-26,125.150002,125.150002,125.150002,125.150002,89.401421,0
2001-01-29,126.000000,126.000000,126.000000,126.000000,90.008583,0
2001-01-30,126.889999,126.889999,126.889999,126.889999,90.644402,0
2001-01-31,126.190002,126.190002,126.190002,126.190002,90.144341,0
2001-02-01,126.889999,126.889999,126.889999,126.889999,90.644402,0
2001-02-02,124.669998,124.669998,124.669998,124.669998,89.058502,0
2001-02-05,125.120003,125.120003,125.120003,125.120003,89.379990,0
2001-02-06,124.940002,124.940002,124.940002,124.940002,89.251419,0
2001-02-07,123.910004,123.910004,123.910004,123.910004,88.515610,0
2001-02-08,123.139999,123.139999,123.139999,123.139999,87.965530,0
2001-02-09,121.489998,121.489998,121.489998,121.489998,86.786835,0
2001-02-12,122.919998,122.919998,122.919998,122.919998,87.808411,0
2001-02-13,121.870003,121.870003,121.870003,121.870003,87.058350,0
2001-02-14,121.629997,121.629997,121.629997,121.629997,86.886894,0
2001-02-15,122.629997,122.629997,122.629997,122.629997,87.601250,0
2001-02-16,120.309998,120.309998,120.309998,120.309998,85.943924,0
2001-02-20,118.220001,118.220001,118.220001,118.220001,84.450935,0
2001-02-21,116.040001,116.040001,116.040001,116.040001,82.893654,0
2001-02-22,115.820000,115.820000,115.820000,115.820000,82.736458,0
2001-02-23,115.180000,115.180000,115.180000,115.180000,82.279305,0
2001-02-26,117.199997,117.199997,117.199997,117.199997,83.722282,0
2001-02-27,116.309998,116.309998,116.309998,116.309998,83.086525,0
2001-02-28,114.660004,114.660004,114.660004,114.660004,81.907860,0
2001-03-01,114.779999,114.779999,114.779999,114.779999,81.993530,0
2001-03-02,114.129997,114.129997,114.129997,114.129997,81.529236,0
2001-03-05,114.809998,114.809998,114.809998,114.809998,82.014961,0
2001-03-06,115.959999,115.959999,115.959999,115.959999,82.836502,0
2001-03-07,116.720001,116.720001,116.720001,116.720001,83.379379,0
2001-03-08,117.000000,117.000000,117.000000,117.000000,83.579430,0
2001-03-09,114.099998,114.099998,114.099998,114.099998,81.507782,0
2001-03-12,109.180000,109.180000,109.180000,109.180000,77.993187,0
2001-03-13,110.820000,110.820000,110.820000,110.820000,79.164703,0
2001-03-14,107.959999,107.959999,107.959999,107.959999,77.121689,0
2001-03-15,108.589996,108.589996,108.589996,108.589996,77.571693,0
2001-03-16,106.160004,106.160004,106.160004,106.160004,75.835823,0
2001-03-19,108.029999,108.029999,108.029999,108.029999,77.171684,0
2001-03-20,105.430000,105.430000,105.430000,105.430000,75.314331,0
2001-03-21,103.540001,103.540001,103.540001,103.540001,73.964211,0
2001-03-22,103.120003,103.120003,103.120003,103.120003,73.664185,0
2001-03-23,105.180000,105.180000,105.180000,105.180000,75.135750,0
2001-03-26,106.360001,106.360001,106.360001,106.360001,75.978706,0
2001-03-27,109.080002,109.080002,109.080002,109.080002,77.921738,0
2001-03-28,106.430000,106.430000,106.430000,106.430000,76.028694,0
2001-03-29,105.940002,105.940002,105.940002,105.940002,75.678673,0
2001-03-30,107.080002,107.080002,107.080002,107.080002,76.493034,0
2001-04-02,105.739998,105.739998,105.739998,105.739998,75.535797,0
2001-04-03,102.110001,102.110001,102.110001,102.110001,72.942703,0
2001-04-04,101.830002,101.830002,101.830002,101.830002,72.742653,0
2001-04-05,106.279999,106.279999,106.279999,106.279999,75.921547,0
2001-04-06,104.180000,104.180000,104.180000,104.180000,74.421394,0
2001-04-09,105.029999,105.029999,105.029999,105.029999,75.028595,0
2001-04-10,107.879997,107.879997,107.879997,107.879997,77.064514,0
2001-04-11,107.650002,107.650002,107.650002,107.650002,76.900200,0
2001-04-12,109.269997,109.269997,109.269997,109.269997,78.057472,0
2001-04-16,108.919998,108.919998,108.919998,108.919998,77.807442,0
2001-04-17,110.040001,110.040001,110.040001,110.040001,78.607529,0
2001-04-18,114.330002,114.330002,114.330002,114.330002,81.672112,0
2001-04-19,115.760002,115.760002,115.760002,115.760002,82.693596,0
2001-04-20,114.769997,114.769997,114.769997,114.769997,81.986389,0
2001-04-23,113.050003,113.050003,113.050003,113.050003,80.757759,0
2001-04-24,111.680000,111.680000,111.680000,111.680000,79.779076,0
2001-04-25,113.459999,113.459999,113.459999,113.459999,81.050591,0
2001-04-26,114.010002,114.010002,114.010002,114.010002,81.443497,0
2001-04-27,115.720001,115.720001,115.720001,115.720001,82.665039,0
2001-04-30,115.400002,115.400002,115.400002,115.400002,82.436462,0
2001-05-01,116.959999,116.959999,116.959999,116.959999,83.550819,0
2001-05-02,117.059998,117.059998,117.059998,117.059998,83.622276,0
2001-05-03,115.339996,115.339996,115.339996,115.339996,82.393585,0
2001-05-04,117.010002,117.010002,117.010002,117.010002,83.586548,0
2001-05-07,116.720001,116.720001,116.720001,116.720001,83.379379,0
2001-05-08,116.510002,116.510002,116.510002,116.510002,83.229431,0
2001-05-09,116.000000,116.000000,116.000000,116.000000,82.865051,0
2001-05-10,115.989998,115.989998,115.989998,115.989998,82.857925,0
2001-05-11,115.120003,115.120003,115.120003,115.120003,82.236443,0
2001-05-14,115.430000,115.430000,115.430000,115.430000,82.457886,0
2001-05-15,115.480003,115.480003,115.480003,115.480003,82.493599,0
2001-05-16,118.779999,118.779999,118.779999,118.779999,84.850967,0
2001-05-17,119.110001,119.110001,119.110001,119.110001,85.086685,0
2001-05-18,119.449997,119.449997,119.449997,119.449997,85.329620,0
2001-05-21,121.370003,121.370003,121.370003,121.370003,86.701164,0
2001-05-22,121.059998,121.059998,121.059998,121.059998,86.479706,0
2001-05-23,119.180000,119.180000,119.180000,119.180000,85.136726,0
2001-05-24,119.559998,119.559998,119.559998,119.559998,85.408180,0
2001-05-25,118.150002,118.150002,118.150002,118.150002,84.400917,0
2001-05-29,117.239998,117.239998,117.239998,117.239998,83.750862,0
2001-05-30,115.430000,115.430000,115.430000,115.430000,82.457886,0
2001-05-31,116.160004,116.160004,116.160004,116.160004,82.979370,0
2001-06-01,116.610001,116.610001,116.610001,116.610001,83.300835,0
2001-06-04,117.199997,117.199997,117.199997,117.199997,83.722282,0
2001-06-05,118.720001,118.720001,118.720001,118.720001,84.808121,0
2001-06-06,117.489998,117.489998,117.489998,117.489998,83.929451,0
2001-06-07,118.129997,118.129997,118.129997,118.129997,84.386642,0
2001-06-08,117.019997,117.019997,117.019997,117.019997,83.593681,0
2001-06-11,116.040001,116.040001,116.040001,116.040001,82.893654,0
2001-06-12,116.180000,116.180000,116.180000,116.180000,82.993622,0
2001-06-13,114.889999,114.889999,114.889999,114.889999,82.072128,0
2001-06-14,112.870003,112.870003,112.870003,112.870003,80.629120,0
2001-06-15,112.370003,112.370003,112.370003,112.370003,80.271965,0
2001-06-18,111.820000,111.820000,111.820000,111.820000,79.879082,0
2001-06-19,112.209999,112.209999,112.209999,112.209999,80.157654,0
2001-06-20,113.180000,113.180000,113.180000,113.180000,80.850609,0
2001-06-21,114.470001,114.470001,114.470001,114.470001,81.772125,0
2001-06-22,113.099998,113.099998,113.099998,113.099998,81.003609,0
2001-06-25,112.470001,112.470001,112.470001,112.470001,80.552399,0
2001-06-26,112.300003,112.300003,112.300003,112.300003,80.430656,0
2001-06-27,111.790001,111.790001,111.790001,111.790001,80.065407,0
2001-06-28,113.190002,113.190002,113.190002,113.190002,81.068062,0
2001-06-29,113.019997,113.019997,113.019997,113.019997,80.946327,0
2001-07-02,114.160004,114.160004,114.160004,114.160004,81.762779,0
2001-07-03,113.970001,113.970001,113.970001,113.970001,81.626717,0
2001-07-05,112.580002,112.580002,112.580002,112.580002,80.631195,0
2001-07-06,109.959999,109.959999,109.959999,109.959999,78.754692,0
2001-07-09,110.720001,110.720001,110.720001,110.720001,79.299004,0
2001-07-10,109.139999,109.139999,109.139999,109.139999,78.167419,0
2001-07-11,109.010002,109.010002,109.010002,109.010002,78.074310,0
2001-07-12,111.599998,111.599998,111.599998,111.599998,79.929321,0
2001-07-13,112.300003,112.300003,112.300003,112.300003,80.430656,0
2001-07-16,111.070000,111.070000,111.070000,111.070000,79.549713,0
2001-07-17,112.180000,112.180000,112.180000,112.180000,80.344681,0
2001-07-18,111.559998,111.559998,111.559998,111.559998,79.900658,0
2001-07-19,112.239998,112.239998,112.239998,112.239998,80.387657,0
2001-07-20,111.849998,111.849998,111.849998,111.849998,80.108322,0
2001-07-23,110.019997,110.019997,110.019997,110.019997,78.797668,0
2001-07-24,108.230003,108.230003,108.230003,108.230003,77.515656,0
2001-07-25,109.970001,109.970001,109.970001,109.970001,78.761864,0
2001-07-26,111.110001,111.110001,111.110001,111.110001,79.578346,0
2001-07-27,111.400002,111.400002,111.400002,111.400002,79.786057,0
2001-07-30,111.279999,111.279999,111.279999,111.279999,79.700089,0
2001-07-31,111.900002,111.900002,111.900002,111.900002,80.144119,0
2001-08-01,112.349998,112.349998,112.349998,112.349998,80.466476,0
2001-08-02,112.809998,112.809998,112.809998,112.809998,80.795914,0
2001-08-03,112.220001,112.220001,112.220001,112.220001,80.373337,0
2001-08-06,110.949997,110.949997,110.949997,110.949997,79.463776,0
2001-08-07,111.309998,111.309998,111.309998,111.309998,79.721603,0
2001-08-08,109.400002,109.400002,109.400002,109.400002,78.353622,0
2001-08-09,109.410004,109.410004,109.410004,109.410004,78.360786,0
2001-08-10,110.029999,110.029999,110.029999,110.029999,78.804863,0
2001-08-13,110.150002,110.150002,110.150002,110.150002,78.890770,0
2001-08-14,109.730003,109.730003,109.730003,109.730003,78.589996,0
2001-08-15,108.949997,108.949997,108.949997,108.949997,78.031311,0
2001-08-16,109.290001,109.290001,109.290001,109.290001,78.274864,0
2001-08-17,107.470001,107.470001,107.470001,107.470001,76.971359,0
2001-08-20,108.339996,108.339996,108.339996,108.339996,77.594444,0
2001-08-21,107.029999,107.029999,107.029999,107.029999,76.656197,0
2001-08-22,107.790001,107.790001,107.790001,107.790001,77.200508,0
2001-08-23,107.489998,107.489998,107.489998,107.489998,76.985664,0
2001-08-24,109.599998,109.599998,109.599998,109.599998,78.496864,0
2001-08-27,109.070000,109.070000,109.070000,109.070000,78.117302,0
2001-08-28,107.440002,107.440002,107.440002,107.440002,76.949852,0
2001-08-29,106.260002,106.260002,106.260002,106.260002,76.104713,0
2001-08-30,104.459999,104.459999,104.459999,104.459999,74.815552,0
2001-08-31,104.889999,104.889999,104.889999,104.889999,75.123497,0
2001-09-04,104.820000,104.820000,104.820000,104.820000,75.073357,0
2001-09-05,104.730003,104.730003,104.730003,104.730003,75.008911,0
2001-09-06,102.389999,102.389999,102.389999,102.389999,73.333008,0
2001-09-07,100.480003,100.480003,100.480003,100.480003,71.965004,0
2001-09-10,101.110001,101.110001,101.110001,101.110001,72.416222,0
2001-09-17,96.160004,96.160004,96.160004,96.160004,68.870972,0
2001-09-18,95.610001,95.610001,95.610001,95.610001,68.477066,0
2001-09-19,94.070000,94.070000,94.070000,94.070000,67.374115,0
2001-09-20,91.150002,91.150002,91.150002,91.150002,65.282776,0
2001-09-21,89.080002,89.080002,89.080002,89.080002,64.035530,0
2001-09-24,92.550003,92.550003,92.550003,92.550003,66.529984,0
2001-09-25,93.360001,93.360001,93.360001,93.360001,67.112251,0
2001-09-26,92.910004,92.910004,92.910004,92.910004,66.788742,0
2001-09-27,93.980003,93.980003,93.980003,93.980003,67.557899,0
2001-09-28,96.040001,96.040001,96.040001,96.040001,69.038765,0
2001-10-01,95.820000,95.820000,95.820000,95.820000,68.880623,0
2001-10-02,97.000000,97.000000,97.000000,97.000000,69.728874,0
2001-10-03,98.949997,98.949997,98.949997,98.949997,71.130623,0
2001-10-04,98.709999,98.709999,98.709999,98.709999,70.958099,0
2001-10-05,98.889999,98.889999,98.889999,98.889999,71.087479,0
2001-10-08,98.059998,98.059998,98.059998,98.059998,70.490837,0
2001-10-09,97.540001,97.540001,97.540001,97.540001,70.117027,0
2001-10-10,99.790001,99.790001,99.790001,99.790001,71.734459,0
2001-10-11,101.309998,101.309998,101.309998,101.309998,72.827110,0
2001-10-12,100.779999,100.779999,100.779999,100.779999,72.446159,0
2001-10-15,100.620003,100.620003,100.620003,100.620003,72.331108,0
2001-10-16,101.320000,101.320000,101.320000,101.320000,72.834305,0
2001-10-17,99.440002,99.440002,99.440002,99.440002,71.482887,0
2001-10-18,98.660004,98.660004,98.660004,98.660004,70.922173,0
2001-10-19,99.110001,99.110001,99.110001,99.110001,71.245667,0
2001-10-22,100.620003,100.620003,100.620003,100.620003,72.331108,0
2001-10-23,100.150002,100.150002,100.150002,100.150002,71.993256,0
2001-10-24,100.190002,100.190002,100.190002,100.190002,72.022011,0
2001-10-25,101.570000,101.570000,101.570000,101.570000,73.014023,0
2001-10-26,101.980003,101.980003,101.980003,101.980003,73.308754,0
2001-10-29,99.559998,99.559998,99.559998,99.559998,71.569138,0
2001-10-30,97.860001,97.860001,97.860001,97.860001,70.347092,0
2001-10-31,97.870003,97.870003,97.870003,97.870003,70.354286,0
2001-11-01,100.120003,100.120003,100.120003,100.120003,71.971687,0
2001-11-02,100.410004,100.410004,100.410004,100.410004,72.180153,0
2001-11-05,101.860001,101.860001,101.860001,101.860001,73.222504,0
2001-11-06,103.339996,103.339996,103.339996,103.339996,74.286407,0
2001-11-07,103.089996,103.089996,103.089996,103.089996,74.106682,0
2001-11-08,103.349998,103.349998,103.349998,103.349998,74.293587,0
2001-11-09,103.510002,103.510002,103.510002,103.510002,74.408592,0
2001-11-12,103.330002,103.330002,103.330002,103.330002,74.279205,0
2001-11-13,105.260002,105.260002,105.260002,105.260002,75.666595,0
2001-11-14,105.480003,105.480003,105.480003,105.480003,75.824753,0
2001-11-15,105.580002,105.580002,105.580002,105.580002,75.896645,0
2001-11-16,105.260002,105.260002,105.260002,105.260002,75.666595,0
2001-11-19,106.400002,106.400002,106.400002,106.400002,76.486115,0
2001-11-20,105.629997,105.629997,105.629997,105.629997,75.932594,0
2001-11-21,105.110001,105.110001,105.110001,105.110001,75.558777,0
2001-11-23,106.339996,106.339996,106.339996,106.339996,76.442970,0
2001-11-26,107.000000,107.000000,107.000000,107.000000,76.917397,0
2001-11-27,106.269997,106.269997,106.269997,106.269997,76.392624,0
2001-11-28,104.349998,104.349998,104.349998,104.349998,75.012444,0
2001-11-29,105.440002,105.440002,105.440002,105.440002,75.795998,0
2001-11-30,105.370003,105.370003,105.370003,105.370003,75.745667,0
2001-12-03,104.480003,104.480003,104.480003,104.480003,75.105904,0
2001-12-04,105.860001,105.860001,105.860001,105.860001,76.097885,0
2001-12-05,108.260002,108.260002,108.260002,108.260002,77.823166,0
2001-12-06,107.959999,107.959999,107.959999,107.959999,77.607498,0
2001-12-07,107.150002,107.150002,107.150002,107.150002,77.025230,0
2001-12-10,105.449997,105.449997,105.449997,105.449997,75.803192,0
2001-12-11,105.160004,105.160004,105.160004,105.160004,75.594742,0
2001-12-12,105.199997,105.199997,105.199997,105.199997,75.623459,0
2001-12-13,103.570000,103.570000,103.570000,103.570000,74.451759,0
2001-12-14,103.910004,103.910004,103.910004,103.910004,74.696152,0
2001-12-17,104.959999,104.959999,104.959999,104.959999,75.450943,0
2001-12-18,105.750000,105.750000,105.750000,105.750000,76.018852,0
2001-12-19,106.370003,106.370003,106.370003,106.370003,76.464531,0
2001-12-20,105.489998,105.489998,105.489998,105.489998,75.831947,0
2001-12-21,105.959999,105.959999,105.959999,105.959999,76.169815,0
2001-12-24,105.930000,105.930000,105.930000,105.930000,76.148216,0
2001-12-26,106.370003,106.370003,106.370003,106.370003,76.464531,0
2001-12-27,107.120003,107.120003,107.120003,107.120003,77.003647,0
2001-12-28,107.080002,107.080002,107.080002,107.080002,76.974907,0
2001-12-31,105.889999,105.889999,105.889999,105.889999,76.119492,0
2002-01-02,106.510002,106.510002,106.510002,106.510002,76.565186,0
2002-01-03,107.489998,107.489998,107.489998,107.489998,77.269646,0
2002-01-04,108.160004,108.160004,108.160004,108.160004,77.751282,0
2002-01-07,107.459999,107.459999,107.459999,107.459999,77.248055,0
2002-01-08,107.099998,107.099998,107.099998,107.099998,76.989281,0
2002-01-09,106.589996,106.589996,106.589996,106.589996,76.622688,0
2002-01-10,106.720001,106.720001,106.720001,106.720001,76.716095,0
2002-01-11,105.720001,105.720001,105.720001,105.720001,75.997269,0
2002-01-14,105.050003,105.050003,105.050003,105.050003,75.515648,0
2002-01-15,105.769997,105.769997,105.769997,105.769997,76.033211,0
2002-01-16,104.059998,104.059998,104.059998,104.059998,74.804016,0
2002-01-17,105.099998,105.099998,105.099998,105.099998,75.551582,0
2002-01-18,104.059998,104.059998,104.059998,104.059998,74.804016,0
2002-01-22,103.300003,103.300003,103.300003,103.300003,74.257645,0
2002-01-23,104.110001,104.110001,104.110001,104.110001,74.839928,0
2002-01-24,104.480003,104.480003,104.480003,104.480003,75.105904,0
2002-01-25,104.589996,104.589996,104.589996,104.589996,75.184982,0
2002-01-28,104.570000,104.570000,104.570000,104.570000,75.170578,0
2002-01-29,101.580002,101.580002,101.580002,101.580002,73.021202,0
2002-01-30,102.790001,102.790001,102.790001,102.790001,73.891006,0
2002-01-31,104.339996,104.339996,104.339996,104.339996,75.005264,0
2002-02-01,103.599998,103.599998,103.599998,103.599998,74.473297,0
2002-02-04,101.040001,101.040001,101.040001,101.040001,72.633034,0
2002-02-05,100.629997,100.629997,100.629997,100.629997,72.338310,0
2002-02-06,100.040001,100.040001,100.040001,100.040001,71.914200,0
2002-02-07,99.750000,99.750000,99.750000,99.750000,71.705742,0
2002-02-08,101.239998,101.239998,101.239998,101.239998,72.776764,0
2002-02-11,102.690002,102.690002,102.690002,102.690002,73.819160,0
2002-02-12,102.279999,102.279999,102.279999,102.279999,73.524429,0
2002-02-13,103.330002,103.330002,103.330002,103.330002,74.279205,0
2002-02-14,103.150002,103.150002,103.150002,103.150002,74.149826,0
2002-02-15,102.019997,102.019997,102.019997,102.019997,73.337524,0
2002-02-19,100.089996,100.089996,100.089996,100.089996,71.950134,0
2002-02-20,101.449997,101.449997,101.449997,101.449997,72.927780,0
2002-02-21,99.879997,99.879997,99.879997,99.879997,71.799156,0
2002-02-22,100.699997,100.699997,100.699997,100.699997,72.388618,0
2002-02-25,102.510002,102.510002,102.510002,102.510002,73.689766,0
2002-02-26,102.510002,102.510002,102.510002,102.510002,73.689766,0
2002-02-27,102.599998,102.599998,102.599998,102.599998,73.754471,0
2002-02-28,102.320000,102.320000,102.320000,102.320000,73.553162,0
2002-03-01,104.639999,104.639999,104.639999,104.639999,75.220917,0
2002-03-04,106.680000,106.680000,106.680000,106.680000,76.687393,0
2002-03-05,105.959999,105.959999,105.959999,105.959999,76.169815,0
2002-03-06,107.519997,107.519997,107.519997,107.519997,77.291214,0
2002-03-07,107.040001,107.040001,107.040001,107.040001,76.946136,0
2002-03-08,107.669998,107.669998,107.669998,107.669998,77.399040,0
2002-03-11,108.029999,108.029999,108.029999,108.029999,77.657814,0
2002-03-12,107.790001,107.790001,107.790001,107.790001,77.485283,0
2002-03-13,106.750000,106.750000,106.750000,106.750000,76.737717,0
2002-03-14,106.660004,106.660004,106.660004,106.660004,76.673004,0
2002-03-15,107.870003,107.870003,107.870003,107.870003,77.542801,0
2002-03-18,107.809998,107.809998,107.809998,107.809998,77.499664,0
2002-03-19,108.250000,108.250000,108.250000,108.250000,77.815971,0
2002-03-20,106.550003,106.550003,106.550003,106.550003,76.593933,0
2002-03-21,106.709999,106.709999,106.709999,106.709999,76.708900,0
2002-03-22,105.959999,105.959999,105.959999,105.959999,76.391701,0
2002-03-25,104.410004,104.410004,104.410004,104.410004,75.274254,0
2002-03-26,105.029999,105.029999,105.029999,105.029999,75.721252,0
2002-03-27,105.589996,105.589996,105.589996,105.589996,76.124977,0
2002-03-28,105.849998,105.849998,105.849998,105.849998,76.312439,0
2002-04-01,105.769997,105.769997,105.769997,105.769997,76.254753,0
2002-04-02,104.870003,104.870003,104.870003,104.870003,75.605904,0
2002-04-03,103.839996,103.839996,103.839996,103.839996,74.863327,0
2002-04-04,103.930000,103.930000,103.930000,103.930000,74.928207,0
2002-04-05,103.599998,103.599998,103.599998,103.599998,74.690262,0
2002-04-08,103.860001,103.860001,103.860001,103.860001,74.877747,0
2002-04-09,103.169998,103.169998,103.169998,103.169998,74.380295,0
2002-04-10,104.339996,104.339996,104.339996,104.339996,75.223778,0
2002-04-11,101.879997,101.879997,101.879997,101.879997,73.450249,0
2002-04-12,102.550003,102.550003,102.550003,102.550003,73.933304,0
2002-04-15,101.769997,101.769997,101.769997,101.769997,73.370949,0
2002-04-16,104.150002,104.150002,104.150002,104.150002,75.086800,0
2002-04-17,103.949997,103.949997,103.949997,103.949997,74.942635,0
2002-04-18,103.800003,103.800003,103.800003,103.800003,74.834457,0
2002-04-19,103.870003,103.870003,103.870003,103.870003,74.884941,0
2002-04-22,102.260002,102.260002,102.260002,102.260002,73.724228,0
2002-04-23,101.629997,101.629997,101.629997,101.629997,73.270035,0
2002-04-24,100.910004,100.910004,100.910004,100.910004,72.750946,0
2002-04-25,100.760002,100.760002,100.760002,100.760002,72.642807,0
2002-04-26,99.360001,99.360001,99.360001,99.360001,71.633476,0
2002-04-29,98.360001,98.360001,98.360001,98.360001,70.912506,0
2002-04-30,99.419998,99.419998,99.419998,99.419998,71.676727,0
2002-05-01,100.309998,100.309998,100.309998,100.309998,72.318344,0
2002-05-02,100.150002,100.150002,100.150002,100.150002,72.203018,0
2002-05-03,99.129997,99.129997,99.129997,99.129997,71.467651,0
2002-05-06,97.209999,97.209999,97.209999,97.209999,70.083412,0
2002-05-07,96.919998,96.919998,96.919998,96.919998,69.874344,0
2002-05-08,100.559998,100.559998,100.559998,100.559998,72.498596,0
2002-05-09,99.120003,99.120003,99.120003,99.120003,71.460457,0
2002-05-10,97.459999,97.459999,97.459999,97.459999,70.263649,0
2002-05-13,99.279999,99.279999,99.279999,99.279999,71.575790,0
2002-05-14,101.379997,101.379997,101.379997,101.379997,73.089798,0
2002-05-15,100.839996,100.839996,100.839996,100.839996,72.700485,0
2002-05-16,101.500000,101.500000,101.500000,101.500000,73.176300,0
2002-05-17,102.290001,102.290001,102.290001,102.290001,73.745857,0
2002-05-20,100.940002,100.940002,100.940002,100.940002,72.772552,0
2002-05-21,99.830002,99.830002,99.830002,99.830002,71.972328,0
2002-05-22,100.400002,100.400002,100.400002,100.400002,72.383247,0
2002-05-23,101.430000,101.430000,101.430000,101.430000,73.125816,0
2002-05-24,100.199997,100.199997,100.199997,100.199997,72.239067,0
2002-05-28,99.339996,99.339996,99.339996,99.339996,71.619019,0
2002-05-29,98.720001,98.720001,98.720001,98.720001,71.172058,0
2002-05-30,98.449997,98.449997,98.449997,98.449997,70.977409,0
2002-05-31,98.680000,98.680000,98.680000,98.680000,71.143211,0
2002-06-03,96.230003,96.230003,96.230003,96.230003,69.376892,0
2002-06-04,96.239998,96.239998,96.239998,96.239998,69.384071,0
2002-06-05,97.120003,97.120003,97.120003,97.120003,70.018547,0
2002-06-06,95.209999,95.209999,95.209999,95.209999,68.641533,0
2002-06-07,95.059998,95.059998,95.059998,95.059998,68.533371,0
2002-06-10,95.349998,95.349998,95.349998,95.349998,68.742439,0
2002-06-11,93.769997,93.769997,93.769997,93.769997,67.603333,0
2002-06-12,94.400002,94.400002,94.400002,94.400002,68.057571,0
2002-06-13,93.410004,93.410004,93.410004,93.410004,67.343834,0
2002-06-14,93.199997,93.199997,93.199997,93.199997,67.192413,0
2002-06-17,95.870003,95.870003,95.870003,95.870003,69.117363,0
2002-06-18,95.970001,95.970001,95.970001,95.970001,69.189453,0
2002-06-19,94.379997,94.379997,94.379997,94.379997,68.043144,0
2002-06-20,93.120003,93.120003,93.120003,93.120003,67.134735,0
2002-06-21,91.220001,91.220001,91.220001,91.220001,65.764931,0
2002-06-24,91.550003,91.550003,91.550003,91.550003,66.002846,0
2002-06-25,90.019997,90.019997,90.019997,90.019997,64.899811,0
2002-06-26,89.830002,89.830002,89.830002,89.830002,64.762817,0
2002-06-27,91.410004,91.410004,91.410004,91.410004,65.901932,0
2002-06-28,91.330002,91.330002,91.330002,91.330002,65.844269,0
2002-07-01,89.379997,89.379997,89.379997,89.379997,64.438377,0
2002-07-02,87.489998,87.489998,87.489998,87.489998,63.075813,0
2002-07-03,88.040001,88.040001,88.040001,88.040001,63.472309,0
2002-07-05,91.279999,91.279999,91.279999,91.279999,65.808174,0
2002-07-08,90.190002,90.190002,90.190002,90.190002,65.022362,0
